incident_id,incident_date,state,city_or_county,address,victims_killed,victims_injured,suspects_killed,suspects_injured,suspects_arrested,date
697360,"November 9, 2016",Virginia,Petersburg,400 block of St Matthews Street,0,1,0,0,0,2016-11-09
697388,"November 9, 2016",Virginia,Charlottesville,2400 block of Commonwealth Dr,1,0,0,0,1,2016-11-09
696763,"November 9, 2016",Virginia,Richmond,2800 block of Dunn Avenue,0,1,0,0,0,2016-11-09
696756,"November 8, 2016",Virginia,Virginia Beach,4900 block of Grazing Court,0,1,0,0,0,2016-11-08
698046,"November 8, 2016",Virginia,Newport News,700 block of River Rock Way,0,0,0,0,0,2016-11-08
696744,"November 8, 2016",Virginia,Hampton,500 block of Pennsylvania Ave,1,0,0,0,0,2016-11-08
698246,"November 8, 2016",Virginia,Norfolk,1700 block of Wilson Rd,0,1,0,0,0,2016-11-08
698023,"November 8, 2016",Virginia,Fredericksburg,Blue and Gray Pkwy,1,0,0,0,0,2016-11-08
696061,"November 6, 2016",Virginia,Roanoke,1500 block of Wellsley Street Northwest,0,1,0,0,0,2016-11-06
696059,"November 6, 2016",Virginia,Roanoke,2500 block of Centre Avenue Northwest,0,1,0,0,0,2016-11-06
694402,"November 6, 2016",Virginia,Richmond,2700 block of Hull St,1,0,0,0,0,2016-11-06
694124,"November 6, 2016",Virginia,Richmond,4300 block of Grove Avenue,0,1,0,0,0,2016-11-06
694400,"November 6, 2016",Virginia,Norfolk,West 29th Street and Gosnold Avenue,0,1,0,0,0,2016-11-06
695875,"November 6, 2016",Virginia,Hampton,600 block of Newmarket Drive North,0,1,0,0,0,2016-11-06
695057,"November 6, 2016",Virginia,Portsmouth,2680 High St,0,1,0,0,0,2016-11-06
694271,"November 6, 2016",Virginia,Gainesville,7328 Atlas Walk Way,1,0,0,0,1,2016-11-06
694579,"November 6, 2016",Virginia,Richmond,Crenshaw Ave,0,1,0,0,0,2016-11-06
693298,"November 5, 2016",Virginia,Virginia Beach,3400 block of Atlantic Avenue,1,0,0,0,1,2016-11-05
696053,"November 5, 2016",Virginia,Roanoke,1500 block of Wellsley Street Northwest,0,1,0,0,0,2016-11-05
695059,"November 5, 2016",Virginia,Stafford,Regency Drive,0,0,0,0,1,2016-11-05
693296,"November 5, 2016",Virginia,Norfolk,7800 block of Ogden Avenue,1,0,0,0,0,2016-11-05
693644,"November 4, 2016",Virginia,Falls Church,210 South Washington Street,0,2,0,0,0,2016-11-04
692840,"November 4, 2016",Virginia,Norfolk,600 block of Mariner’s Way,0,1,0,0,0,2016-11-04
693301,"November 4, 2016",Virginia,Raphine,3400 block of Walkers Creek Rd,0,0,0,0,1,2016-11-04
692668,"November 4, 2016",Virginia,Lynchburg,3020 Wards Ferry Rd,0,0,0,0,1,2016-11-04
693306,"November 4, 2016",Virginia,Richmond,3000 block of Nine Mile Road,0,0,0,0,0,2016-11-04
692181,"November 3, 2016",Virginia,Lynchburg,1470 Tenbury Drive,1,1,0,0,0,2016-11-03
692186,"November 3, 2016",Virginia,Roanoke,Green Ridge Road and Cove Road,0,0,0,0,0,2016-11-03
692856,"November 3, 2016",Virginia,Roanoke,1800 block of Franwill Avenue Northwest,0,1,0,0,1,2016-11-03
692674,"November 3, 2016",Virginia,Glen Allen,2204 Mountain Road,0,0,0,0,0,2016-11-03
694582,"November 3, 2016",Virginia,South Boston,1050 Bane Street,1,0,0,0,0,2016-11-03
692366,"November 3, 2016",Virginia,Grottoes,100 block of Strickley Road,0,1,0,0,0,2016-11-03
691564,"November 2, 2016",Virginia,Newport News,800 block of 80th Street,0,1,0,0,0,2016-11-02
691882,"November 2, 2016",Virginia,Hampton,1900 block of Cunningham Drive,0,1,0,0,1,2016-11-02
690987,"November 1, 2016",Virginia,Norfolk,W. Ocean View Avenue,0,1,0,0,0,2016-11-01
696089,"November 1, 2016",Virginia,Newport News,700 block of 35th Street,0,0,0,0,0,2016-11-01
690448,"November 1, 2016",Virginia,Chesterfield,2900 block of Galena Avenue,1,0,0,0,4,2016-11-01
691302,"November 1, 2016",Virginia,Petersburg,100 block of Perry Street,0,2,0,0,0,2016-11-01
825699,"October 31, 2016",Virginia,Hampton,5109 Goldsboro Dr,0,0,0,0,0,2016-10-31
690457,"October 31, 2016",Virginia,Lebanon,Moccassin Valley Road,0,0,0,0,1,2016-10-31
689633,"October 31, 2016",Virginia,Martinsville,2256 Carver Rd,0,0,0,0,2,2016-10-31
691321,"October 31, 2016",Virginia,Chesapeake,Gum Road,0,0,0,0,1,2016-10-31
689585,"October 30, 2016",Virginia,Virginia Beach,Old Clubhouse Road and Swallow Drive,0,1,0,0,1,2016-10-30
689081,"October 30, 2016",Virginia,Richmond,Newbourne St,0,2,0,0,0,2016-10-30
689644,"October 30, 2016",Virginia,Richmond,Meadowbridge Road and Carolina Avenue,0,1,0,0,0,2016-10-30
689067,"October 30, 2016",Virginia,Norfolk,Plume St and Granby St,0,1,0,0,0,2016-10-30
689069,"October 30, 2016",Virginia,Richmond,8808 Three Chopt Rd,0,0,1,1,1,2016-10-30
690103,"October 30, 2016",Virginia,Portsmouth,3200 block of Carney Farm Lane,0,1,0,0,0,2016-10-30
689065,"October 30, 2016",Virginia,Norfolk,1500 block of Rush St,0,1,0,0,0,2016-10-30
689590,"October 29, 2016",Virginia,Newport News,2300 block of Chestnut Avenue,0,1,0,0,0,2016-10-29
692659,"October 29, 2016",Virginia,Portsmouth,2680 High St,0,0,0,0,0,2016-10-29
689570,"October 29, 2016",Virginia,Hampton,1st block of Derby Drive,0,1,0,0,1,2016-10-29
688616,"October 29, 2016",Virginia,Manassas,7500 block of Quail Run Lane,1,0,0,0,2,2016-10-29
688135,"October 28, 2016",Virginia,Danville,500 block of Chatham Avenue,0,0,0,0,0,2016-10-28
687718,"October 28, 2016",Virginia,Virginia Beach,500 block of Wharf Court,0,1,0,0,0,2016-10-28
687013,"October 27, 2016",Virginia,Newport News,700 block of 18th Street,0,1,0,0,0,2016-10-27
687345,"October 27, 2016",Virginia,Richmond,3300 block of Bunche Place,0,1,0,0,0,2016-10-27
686940,"October 27, 2016",Virginia,Portsmouth,900 block of Suburban Parkway,1,1,0,0,1,2016-10-27
715736,"October 27, 2016",Virginia,Lynchburg,C Street,0,0,0,0,3,2016-10-27
686949,"October 26, 2016",Virginia,Salem,Ward Street and Springfield Avenue,0,0,0,0,1,2016-10-26
686017,"October 26, 2016",Virginia,Newport News,1100 block of 42nd Street,0,1,0,0,0,2016-10-26
686012,"October 26, 2016",Virginia,Norfolk,1700 block of Selden Avenue,0,2,0,0,0,2016-10-26
690980,"October 26, 2016",Virginia,Portsmouth,5600 block of Picadilly Lane,0,0,0,0,0,2016-10-26
686936,"October 26, 2016",Virginia,Reston,12000 block of Greywing Square,0,1,0,0,0,2016-10-26
691498,"October 26, 2016",Virginia,Hampton,5109 Goldsboro Dr,0,0,0,0,0,2016-10-26
686651,"October 26, 2016",Virginia,Petersburg,2100 block of Richmond Avenue,1,0,0,0,0,2016-10-26
686905,"October 26, 2016",Virginia,Richmond,6700 Cedar Croft St,0,0,0,0,3,2016-10-26
685127,"October 25, 2016",Virginia,Hampton,100 block of Ethel Drive,1,0,0,0,0,2016-10-25
685310,"October 25, 2016",Virginia,Madison Heights,357 Old Wright Shop Rd,1,0,0,0,3,2016-10-25
684551,"October 25, 2016",Virginia,Richmond,4200 block of Grove Avenue,0,0,0,0,0,2016-10-25
684130,"October 25, 2016",Virginia,Roanoke,830 Campbell Avenue Southeast,1,3,1,0,0,2016-10-25
684758,"October 24, 2016",Virginia,Bristol,Safari Drive,1,0,0,0,1,2016-10-24
683565,"October 24, 2016",Virginia,Hampton,100 block of Haverford Court,0,2,0,0,0,2016-10-24
683283,"October 24, 2016",Virginia,Richmond,West Charity Street and St. John Street,0,1,0,0,0,2016-10-24
683286,"October 22, 2016",Virginia,Richmond,4100 block of Walmsley Boulevard,0,1,0,0,0,2016-10-22
681907,"October 22, 2016",Virginia,Norfolk,Sewell’s Point Road,0,1,0,0,0,2016-10-22
681700,"October 22, 2016",Virginia,Richmond,50 block of N 17th St,0,1,0,0,0,2016-10-22
681702,"October 22, 2016",Virginia,Richmond,3300 block of Lawson St,1,0,0,0,1,2016-10-22
683262,"October 22, 2016",Virginia,Virginia Beach,5800 block of East Hastings Arch,0,1,0,0,0,2016-10-22
683242,"October 22, 2016",Virginia,Richmond,3500 block of Branchwood Drive,0,1,0,0,0,2016-10-22
681698,"October 22, 2016",Virginia,Richmond,1200 block of W Marshall Street,0,1,0,0,0,2016-10-22
681338,"October 21, 2016",Virginia,Portsmouth,60 block of Dale Dr,1,0,0,0,1,2016-10-21
681371,"October 21, 2016",Virginia,Roanoke,3400 block of Bennett Drive NW,0,1,0,0,0,2016-10-21
681335,"October 21, 2016",Virginia,Portsmouth,20 block of Buchanan Avenue,0,1,0,0,0,2016-10-21
684420,"October 21, 2016",Virginia,Richmond,300 block of Keeton Road,0,0,0,0,1,2016-10-21
681333,"October 21, 2016",Virginia,Newport News,1300 block of Moyer Road,0,1,0,0,0,2016-10-21
681346,"October 20, 2016",Virginia,Newport News,Roanoke Avenue and 39th Street,0,0,0,0,0,2016-10-20
681837,"October 20, 2016",Virginia,Norfolk,900 block of Merrimac Avenue,0,0,0,0,0,2016-10-20
679920,"October 19, 2016",Virginia,Richmond,4100 block of North Avenue,0,0,0,0,0,2016-10-19
679999,"October 19, 2016",Virginia,Hampton,Mariners Cove Rd,1,2,0,1,1,2016-10-19
680591,"October 19, 2016",Virginia,Hampton,500 block of Celey Street,0,0,0,1,0,2016-10-19
680589,"October 19, 2016",Virginia,Richmond,Jahnke Road and Hioaks Road,1,0,0,0,0,2016-10-19
680583,"October 19, 2016",Virginia,Richmond,5615 Chamberlayne Road,0,0,0,0,1,2016-10-19
680357,"October 19, 2016",Virginia,Chesterfield,5314 Whetstone Road,0,0,0,0,0,2016-10-19
679808,"October 18, 2016",Virginia,Hampton,1200 block of North King Street,0,1,0,0,1,2016-10-18
679851,"October 18, 2016",Virginia,Richmond,200 block of West Hill Street,0,1,0,0,0,2016-10-18
679841,"October 18, 2016",Virginia,Richmond,Selden Street,0,2,0,0,0,2016-10-18
679839,"October 18, 2016",Virginia,Petersburg,Locust Court,0,1,0,0,0,2016-10-18
681834,"October 18, 2016",Virginia,Woodbridge (Dale City),4100 block of Hoffman Dr,0,0,0,0,0,2016-10-18
679991,"October 18, 2016",Virginia,Botetourt (county),I-81,0,0,0,0,0,2016-10-18
678875,"October 18, 2016",Virginia,Richmond,East Gladstone Avenue,0,1,0,0,0,2016-10-18
680285,"October 18, 2016",Virginia,Hampton,1200 N King St,0,1,0,0,0,2016-10-18
679427,"October 17, 2016",Virginia,Chesapeake,1100 block of South Military Hwy,0,0,0,0,0,2016-10-17
677556,"October 16, 2016",Virginia,Hopewell,100 block of Rev CW Harris Way,0,1,0,0,0,2016-10-16
678817,"October 16, 2016",Virginia,Farmville,1100 block of South Main Street,0,1,0,0,0,2016-10-16
678212,"October 16, 2016",Virginia,Richmond,1100 block of St. John Street,0,1,0,0,0,2016-10-16
677705,"October 16, 2016",Virginia,Alexandria,3500 block of S George Mason Dr,0,1,0,0,0,2016-10-16
678464,"October 15, 2016",Virginia,Dumfries,Milroy Dr and Brockenbrough Dr,0,0,0,0,0,2016-10-15
678462,"October 15, 2016",Virginia,Woodbridge (Dale City),13400 block of Keytone Rd,0,0,0,0,0,2016-10-15
678463,"October 15, 2016",Virginia,Woodbridge (Dale City),4100 block of Hoffman Dr,0,0,0,0,0,2016-10-15
677559,"October 15, 2016",Virginia,Richmond,Redd St and Coalter St,0,2,0,0,0,2016-10-15
677288,"October 15, 2016",Virginia,Mineral,I-64,0,0,0,0,1,2016-10-15
677002,"October 15, 2016",Virginia,Danville,800 block of Arnett Boulevard,0,1,0,0,0,2016-10-15
679003,"October 15, 2016",Virginia,Woodbridge,4700 block of Kirkdale Dr,0,0,0,0,0,2016-10-15
678199,"October 15, 2016",Virginia,Hampton,2100 block of Kecoughtan Road,0,1,0,0,1,2016-10-15
676657,"October 15, 2016",Virginia,Richmond,2300 block of Ambrose Street,0,1,0,0,0,2016-10-15
676650,"October 15, 2016",Virginia,Chesterfield,2800 block of Jefferson Davis Highway,0,1,0,0,0,2016-10-15
680287,"October 15, 2016",Virginia,Sandston,Treva Road,1,0,0,0,0,2016-10-15
675756,"October 14, 2016",Virginia,Richmond,3903 Walmsley Boulevard,1,0,0,0,0,2016-10-14
676152,"October 14, 2016",Virginia,Stafford,33 Wicomico Dr,0,0,0,0,1,2016-10-14
676682,"October 14, 2016",Virginia,Danville,West James Street,0,1,0,0,0,2016-10-14
677333,"October 14, 2016",Virginia,Richmond,West Broad St,0,0,0,0,0,2016-10-14
676679,"October 14, 2016",Virginia,Stafford,550 Courthouse Rd,0,0,0,0,1,2016-10-14
676661,"October 14, 2016",Virginia,Petersburg,200 block of South Dunlop Street,0,1,0,0,0,2016-10-14
676245,"October 14, 2016",Virginia,Danville,245 College Park Drive,0,1,0,0,0,2016-10-14
675735,"October 14, 2016",Virginia,Suffolk,100 block of North 5th Street,0,1,0,0,0,2016-10-14
677086,"October 13, 2016",Virginia,Richmond,2000 block of North Ave,0,2,0,0,0,2016-10-13
675743,"October 13, 2016",Virginia,Norfolk,1700 block of Vernon Drive,0,2,0,0,0,2016-10-13
675278,"October 13, 2016",Virginia,Thaxton,Wheatland Road and Von Roy Road,0,0,0,0,1,2016-10-13
676871,"October 13, 2016",Virginia,Woodbridge,Georgetown Rd and Wren Ct,0,1,0,0,0,2016-10-13
675262,"October 13, 2016",Virginia,Hampton,200 block of Woodland Road,0,2,0,0,2,2016-10-13
676022,"October 13, 2016",Virginia,Richmond,2300 block of North Avenue,0,1,0,0,0,2016-10-13
677321,"October 13, 2016",Virginia,Roanoke,1610 Burrell St NW,0,0,0,0,1,2016-10-13
674962,"October 12, 2016",Virginia,Hampton,Peterborough Dr and Micklebring Lane,1,0,0,1,1,2016-10-12
675314,"October 12, 2016",Virginia,Richmond,5300 block of Blue Ridge Avenue,1,0,0,0,0,2016-10-12
674490,"October 12, 2016",Virginia,Newport News,12700 block of Jefferson Ave.,0,1,0,0,0,2016-10-12
674450,"October 12, 2016",Virginia,Richmond,4700 block of Bromley Lane,0,1,0,0,0,2016-10-12
674215,"October 11, 2016",Virginia,Newport News,Pine Avenue,1,0,0,0,0,2016-10-11
676075,"October 11, 2016",Virginia,Hampton,200 block of Lassiter Drive,0,1,0,0,0,2016-10-11
674379,"October 11, 2016",Virginia,Richmond,Hull Street Road and Swanson Road,0,0,0,1,0,2016-10-11
675289,"October 11, 2016",Virginia,Martinsville,730 E Church St,0,2,0,1,1,2016-10-11
673724,"October 11, 2016",Virginia,Portsmouth,4301 Cedar Lane,0,0,0,0,1,2016-10-11
674354,"October 11, 2016",Virginia,Newport News,600 block of Kate’s Trace Circle,0,1,0,0,0,2016-10-11
674352,"October 11, 2016",Virginia,Henrico,300 block of Damascus Drive,0,1,0,0,0,2016-10-11
674949,"October 11, 2016",Virginia,Norfolk,1020 E Ocean View Ave,0,1,0,0,0,2016-10-11
673950,"October 10, 2016",Virginia,Portsmouth,Silver Maple Drive,0,1,0,0,0,2016-10-10
672882,"October 10, 2016",Virginia,Portsmouth,1500 block of LaSalle Avenue,0,1,0,0,0,2016-10-10
675978,"October 10, 2016",Virginia,Stafford,Sequester Drive,0,0,0,0,0,2016-10-10
672926,"October 10, 2016",Virginia,Chesterfield,200 block of Charter Colony Parkway,0,1,0,0,0,2016-10-10
672616,"October 9, 2016",Virginia,Culpeper,100 block of Jeffries Alley,1,0,0,0,0,2016-10-09
672872,"October 9, 2016",Virginia,Hampton,1900 block of Somerville Drive,1,0,0,0,1,2016-10-09
672919,"October 9, 2016",Virginia,Danville,100 block of South Main Street,0,1,0,0,0,2016-10-09
672614,"October 9, 2016",Virginia,Richmond,E Hill St and St James St,1,0,0,0,0,2016-10-09
672726,"October 9, 2016",Virginia,Lynchburg,1000 Misty Mountain Rd.,0,1,0,0,0,2016-10-09
671995,"October 8, 2016",Virginia,Danville,200 block of College Park Drive,1,0,0,0,0,2016-10-08
672193,"October 8, 2016",Virginia,Woodbridge,1400 block of Bayside Avenue,1,0,0,0,0,2016-10-08
672952,"October 8, 2016",Virginia,Richmond,1300 block of Columbia Street,0,1,0,0,0,2016-10-08
671399,"October 6, 2016",Virginia,Virginia Beach,5800 block of Newtown Arch,0,1,0,0,0,2016-10-06
670985,"October 6, 2016",Virginia,Ferrum,700 block of Skillet Road,0,0,0,0,1,2016-10-06
670345,"October 5, 2016",Virginia,Charlottesville,400 block of Garrett Street,0,1,0,0,1,2016-10-05
670220,"October 5, 2016",Virginia,Alexandria,1100 block of Duke Street,1,0,0,0,0,2016-10-05
670947,"October 5, 2016",Virginia,Virginia Beach,5600 block of Baker Court,0,1,0,0,0,2016-10-05
670236,"October 5, 2016",Virginia,Norfolk,600 block of W 29th St,1,0,0,0,1,2016-10-05
670659,"October 5, 2016",Virginia,Richmond,Hull Street and Broad Rock Street,0,2,0,0,0,2016-10-05
670587,"October 5, 2016",Virginia,Danville,Chatelaine Avenue,1,0,0,0,0,2016-10-05
669617,"October 4, 2016",Virginia,Altavista,4873 Marysville Rd,0,1,0,0,0,2016-10-04
670222,"October 4, 2016",Virginia,Dumfries,3800 block of Graham Park Rd,0,1,0,0,0,2016-10-04
670041,"October 4, 2016",Virginia,Virginia Beach,1100 block of Mondrian Loop,1,0,0,0,1,2016-10-04
668637,"October 2, 2016",Virginia,Petersburg,100 block of Shore Street,1,0,0,0,0,2016-10-02
669503,"October 2, 2016",Virginia,Newport News,7700 block of Wickham Avenue,0,1,0,0,0,2016-10-02
667964,"October 2, 2016",Virginia,Richmond,1600 block of Glenfield Ave,1,0,1,0,0,2016-10-02
668546,"October 2, 2016",Virginia,Richmond,500 block of N Foxhill Rd,1,0,0,0,0,2016-10-02
667496,"October 1, 2016",Virginia,Newport News,13244 Aqueduct Drive,0,1,0,0,0,2016-10-01
667172,"October 1, 2016",Virginia,Hampton,1811 West Mercury Boulevard,0,1,0,0,0,2016-10-01
669265,"October 1, 2016",Virginia,Roanoke,700 block of 29th Street Northwest,0,0,0,0,2,2016-10-01
667375,"October 1, 2016",Virginia,Norfolk,Selden Avenue and Berkley Avenue,0,1,0,0,0,2016-10-01
667185,"October 1, 2016",Virginia,Chesapeake,2000 block of Timber Lane,1,0,0,0,0,2016-10-01
667220,"October 1, 2016",Virginia,Petersburg,1000 block of Nottoway Street,1,0,0,0,0,2016-10-01
667175,"October 1, 2016",Virginia,Charlottesville,Minor Court Lane,0,3,0,0,1,2016-10-01
668581,"October 1, 2016",Virginia,Rustburg,Drummer St,0,1,0,0,0,2016-10-01
667182,"October 1, 2016",Virginia,Charlottesville,Monticello Avenue,0,0,0,0,0,2016-10-01
667377,"October 1, 2016",Virginia,Norfolk,N/A,0,1,0,0,0,2016-10-01
666821,"September 30, 2016",Virginia,Danville,1300 block of Aspen St,1,0,0,0,1,2016-09-30
666928,"September 30, 2016",Virginia,Newport News,100 block of Sally Ann Place,0,1,0,0,0,2016-09-30
666815,"September 30, 2016",Virginia,Smithfield,4787 Old Stage Hwy,0,0,0,0,0,2016-09-30
666855,"September 30, 2016",Virginia,Chesterfield,2310 Indian Hill Road,1,0,0,0,1,2016-09-30
665693,"September 29, 2016",Virginia,Lynchburg,3000 Birchwood Drive,1,0,0,0,0,2016-09-29
665682,"September 28, 2016",Virginia,Roanoke,400 block of Gilmer Avenue,0,0,0,0,0,2016-09-28
666125,"September 28, 2016",Virginia,Hampton,900 block of W. Queen Street,0,1,0,0,0,2016-09-28
664980,"September 28, 2016",Virginia,Roanoke,3100 block of Courtland Road NW,0,1,0,0,0,2016-09-28
664978,"September 28, 2016",Virginia,Richmond,1100 block of Sumpter Street,0,1,0,0,0,2016-09-28
664947,"September 28, 2016",Virginia,Newport News,Wedgewood Drive and Ross Drive,1,1,0,0,1,2016-09-28
665311,"September 28, 2016",Virginia,Hampton,930 W Pembroke Ave,0,1,0,0,0,2016-09-28
664907,"September 28, 2016",Virginia,Richmond,201 W. Marshall Street,0,1,0,0,0,2016-09-28
665166,"September 27, 2016",Virginia,Hampton,1100 block of Pembroke Avenue,0,0,0,0,0,2016-09-27
664590,"September 27, 2016",Virginia,Newport News,3300 block of Roanoke Avenue,0,1,0,0,0,2016-09-27
664584,"September 26, 2016",Virginia,Hampton,20 Sacramento Dr,0,0,0,0,0,2016-09-26
664647,"September 26, 2016",Virginia,Palmyra,2499 Lake Monticello Rd,0,0,0,0,1,2016-09-26
663782,"September 26, 2016",Virginia,Bloxom,Bethel Church Rd,0,0,0,0,3,2016-09-26
663571,"September 25, 2016",Virginia,Williamsburg,105 Howard Dr,0,3,0,0,1,2016-09-25
663606,"September 25, 2016",Virginia,Norfolk,1600 block of Vernon Drive,0,1,0,0,0,2016-09-25
662695,"September 25, 2016",Virginia,Norfolk,2500 block of Hale Street,1,0,0,0,2,2016-09-25
663591,"September 25, 2016",Virginia,Portsmouth,3201 George Washington Highway,1,0,0,0,0,2016-09-25
663604,"September 25, 2016",Virginia,Norfolk,West 26th Street and Bowden Ferry Road,0,1,0,0,0,2016-09-25
663595,"September 25, 2016",Virginia,Williamsburg,100 block of Burgundy Road,1,0,0,0,1,2016-09-25
662689,"September 25, 2016",Virginia,Danville,600 block of Reid Street,0,1,0,0,0,2016-09-25
662046,"September 24, 2016",Virginia,Richmond,St Paul and West Federal Street,1,0,0,0,0,2016-09-24
662031,"September 24, 2016",Virginia,Virginia Beach,5800 block of Newtown Arch,0,1,0,0,0,2016-09-24
664505,"September 24, 2016",Virginia,Stafford,300 block of Garrison Woods Drive,0,0,0,0,1,2016-09-24
663586,"September 24, 2016",Virginia,Reva,2500 block of Ridgeview Rd,0,1,0,0,1,2016-09-24
662230,"September 23, 2016",Virginia,Woodbridge,3200 block of Wyndale Ct,1,0,0,0,1,2016-09-23
662042,"September 23, 2016",Virginia,Richmond,4400 block of Midlothian Turnpike,1,0,0,0,0,2016-09-23
662137,"September 23, 2016",Virginia,Richmond,Hull Street Road and Berrywood Road,0,1,0,0,0,2016-09-23
662133,"September 23, 2016",Virginia,Richmond,3900 block of Pinalto Dr,1,0,0,0,1,2016-09-23
661371,"September 22, 2016",Virginia,Alexandria,4600 block of Duke Street,0,1,0,0,1,2016-09-22
660441,"September 22, 2016",Virginia,Daleville,90 Town Center Street,0,0,0,0,1,2016-09-22
661235,"September 22, 2016",Virginia,Richmond,Coalter St,0,1,0,0,0,2016-09-22
660650,"September 21, 2016",Virginia,Fredericksburg,100 Princess Anne Street,1,0,0,0,1,2016-09-21
659911,"September 21, 2016",Virginia,Richmond,6300 block of Jahnke Road,0,1,0,0,3,2016-09-21
